15	40927724
15	40961004
15	41151508
15	41471855
15	41600220
15	41739892
15	42561728
15	42745496
15	46078878
15	46326634
15	46440104
15	46656749
15	46671868
15	48448790
15	48754370
15	61379460
15	61522375
15	61558773
15	61565696
15	61670184
15	61780258
15	61829980
15	62005906
15	62476750
15	62719046
15	66161810
15	72904689
15	72915763
15	72964470
15	75684442
15	82863770
15	97244010
16	1586701
16	1694956
16	2018218
16	2025605
16	2785695
16	3266976
16	4301904
16	4711842
16	4750290
16	4769633
16	4798460
16	4813970
16	4840352
16	4857822
16	4884766
16	4925190
16	4971373
16	5048337
16	19661212
16	20563242
16	28827638
16	29047202
16	29922438
16	29940810
16	29982134
16	30004462
16	30027127
16	30051688
16	30057346
16	30110614
16	30497730
16	30514734
16	30523869
16	30548205
16	30633588
16	30692122
16	30747982
16	30805624
16	30863120
16	30898450
16	30903574
16	30912359
16	31098914
16	45539406
16	45610612
16	45664168
16	45754877
16	45849108
16	45909037
16	46049391
16	46252321
16	66876145
16	66927780
16	66941688
16	66944891
16	66976744
16	67526322
16	67547312
16	67580175
16	67603160
16	67634989
16	67706014
16	71429300
16	71453290
16	71467342
16	71509624
16	72230676
16	88322730
17	1987626
17	7369496
17	7626846
17	7647380
17	7940382
17	11474798
17	11511706
17	15538682
17	15586678
17	17672685
17	17708012
17	17724020
17	17738892
17	18056098
17	18163819
17	28214786
17	28275657
17	28328273
17	28342786
17	28353990
17	28364027
17	28373452
17	28427182
17	28453112
17	28491781
17	28504297
17	28517228
17	28597478
17	28975466
17	36173790
17	36252462
17	36300604
17	36336825
17	36444628
17	36623270
17	36652682
17	36717508
17	36886516
17	36887270
17	36988258
17	37127232
17	37575623
17	37626348
17	37668346
17	37682904
17	37832992
17	37883010
17	37948746
17	38035313
17	38202000
17	38405442
17	38471628
17	38632223
17	38693109
17	38751486
17	38850217
17	47786700
17	47922406
17	47942242
17	47957680
17	48207934
17	57230064
17	57330902
17	58488698
17	58592202
17	58638112
17	58675190
17	66568352
17	66655023
18	26816166
18	27493845
18	28461684
19	3524703
19	3536946
19	3543768
19	4373520
19	5894196
19	5926070
19	5941530
19	5973825
19	6050238
19	13126684
19	13148502
19	13155819
19	13166092
19	13181113
19	13201802
19	13224143
19	13230352
19	13244490
19	13324156
19	14091452
19	15701142
19	15774965
19	15942880
19	17564820
19	17593760
19	40944590
19	41211058
19	41217032
19	41227141
19	45427854
19	45579826
19	46450863
19	50550970
19	50563464
19	50594554
19	50639780
19	50699429
19	50727202
19	50757886
19	50793924
19	50824430
19	50853099
19	51168981
19	52109514
19	52165264
19	53314539
19	53998364
19	61225560
20	2909674
20	32261640
20	32694238
20	33034215
20	33095642
20	33408618
20	33447284
20	33568722
20	34272956
20	44607250
20	60291138
20	60331590
20	60343236
21	823456
21	16692402
21	16746014
21	16821740
21	18780698
21	18854622
21	18903803
22	18530964
22	21658385
22	22610084
22	23900940
22	29786581
22	29795784
22	29827024
22	29875202
22	29980953
22	34416533
22	36453208
2A	1993854
2A	26151650
2A	26305987
2A	26439906
2A	26575517
2A	32771578
2A	32971368
2A	37769916
2A	37813896
2A	39263763
2A	39314776
2A	54617388
2A	54764362
2A	55049438
2A	55115942
2A	56111334
2A	56217212
2A	56398001
2A	61628875
2A	61753762
2A	61832682
2A	61888404
2A	61949408
2A	62156284
2A	62361280
2A	63372634
2A	64825802
2A	74770238
2A	96342262
2A	96358820
2A	99068404
2A	99538763
2A	99580114
2A	99656715
2A	109394594
2B	131107997
2B	131308336
2B	131564506
2B	131657868
2B	136445794
2B	136576638
2B	152054908
2B	169447803
2B	169619320
2B	178917062
2B	206986106
2B	207052303
2B	208177010
2B	208265887
2B	208522356
2B	208673054
2B	208752424
2B	234342440
3	37690488
3	37883590
3	39053518
3	53067204
3	53970689
3	55469252
3	64860036
3	72986728
3	73068532
3	88549605
3	104759216
3	104777135
3	132548354
3	132591668
3	140428806
3	154888265
3	160430868
3	161117282
3	161178231
3	163643134
3	163768162
3	184959686
3	185705368
3	188221198
3	190708258
4	1977376
4	2036862
4	10149736
4	76622634
4	89450886
4	102320740
4	102366671
4	102403872
4	124728144
4	124865425
4	124915486
4	125078872
4	156753888
4	171588964
5	2777667
5	49682860
5	51338696
5	74257630
5	74273006
5	74417619
5	77322742
5	77582258
5	77815789
5	77971635
5	78180748
5	150208567
5	173266554
5	178479122
5	178532229
5	178541846
5	179225764
6	43928633
6	43934001
6	43979976
6	44081806
6	44121820
6	44144542
6	44180438
6	44228384
6	44258406
6	44268247
6	44313522
6	44965466
6	69303850
6	70330618
6	86129206
6	86207467
6	98100646
6	148235818
6	150029164
6	150979592
6	151285627
6	151376701
6	160166274
7	195123
7	4160386
7	4859757
7	4995204
7	5166877
7	5251058
7	5339907
7	5347500
7	5365042
7	9645631
7	24761522
7	24799681
7	29471028
7	43551676
7	92650312
7	98696622
7	98752827
7	100637162
7	100708169
7	100715403
7	101617084
7	108870506
7	109086411
7	129121837
7	129128749
7	129152010
7	130203352
7	130236222
7	130254016
7	130287164
7	130325151
7	131373982
7	131869934
7	142480643
7	144771458
8	18225160
8	18358506
8	18423956
8	18446496
8	18514760
8	34789105
8	34871988
8	39340285
8	39375744
8	39494726
8	45141686
8	45512898
8	45615884
8	45698588
8	46387888
8	58299585
8	58505183
8	79898716
8	83572729
8	140130461
8	142477094
8	142991161
8	143220738
9	1058032
9	34393247
9	34801176
9	34933706
9	35524442
9	91060998
9	91120660
9	91205270
9	91230422
9	91280984
9	123694680
9	123862512
9	124969621
9	130525946
9	130549572
9	130681424
9	135151641
9	135671563
9	136767586
1	1236102
1	1550974
1	6407716
1	6663752
1	8345123
1	9079720
1	9342666
1	10677520
1	10794416
1	11151389
1	14960858
1	15778906
1	16130840
1	16141916
1	18165411
1	18829688
1	21861801
1	27849862
1	37918274
1	39913020
1	41798258
1	43153906
1	43594222
1	43605241
1	43634628
1	45177258
1	45355120
1	45675132
1	45682937
1	46721451
1	50786255
1	54363062
1	75965338
1	92746011
1	101768644
1	102077256
1	119707074
1	122646412
1	124099240
1	126238999
1	129223815
1	129245584
1	129323492
1	129352488
1	129357354
1	129367648
1	129445222
1	129484206
1	129506919
1	129538414
1	129562936
1	129906308
1	130985177
1	131376326
1	131657730
1	133189546
1	133208148
1	133216108
1	133233670
1	133428480
1	133457316
1	133466784
1	133482268
1	133548870
1	133962901
1	134274160
1	134458544
1	137085361
1	139552436
1	139845258
1	140663070
1	147866732
1	149119225
1	152114975
1	162586050
1	164968905
1	181707896
1	181974320
1	183244242
1	183308817
1	183953474
1	186001834
1	186197100
1	189329564
1	191818188
1	203537642
1	208434020
1	210111614
1	215745630
1	216748004
1	220422247
10	252354
10	6188818
10	11907256
10	13686318
10	15520401
10	16970340
10	18064356
10	18236259
10	21466060
10	22724644
10	23319736
10	32329920
10	45829870
10	67464725
10	67808399
10	77887928
10	96801536
10	97016326
10	97112068
10	100164543
10	102615802
10	102629887
10	110110536
10	113766790
10	114385373
10	120349728
10	124373117
10	126824180
10	127672812
10	133370816
11	593100
11	2296982
11	4951041
11	4984705
11	5052912
11	5078520
11	5983802
11	5992942
11	6190065
11	7555587
11	7595390
11	8293020
11	10306244
11	10354029
11	17698692
11	22197658
11	33015766
11	34627137
11	45367720
11	47301256
11	47378365
11	47479750
11	47841256
11	47897452
11	48245933
11	48661070
11	57261742
11	57825424
11	58622849
11	59274096
11	59319427
11	60677168
11	63549894
11	65315028
11	65383571
11	65394250
11	65398909
11	65419458
11	65449508
11	65461184
11	65470348
11	65484047
11	65548155
11	80775516
11	91534505
11	91551037
11	98836989
11	109570504
11	112449570
11	115121532
11	116406154
11	124254521
12	4737682
12	4778316
12	6937942
12	6967925
12	8833900
12	8878638
12	11151035
12	14934108
12	15455430
12	20891118
12	24957509
12	32348370
12	35983234
12	37619212
12	37970746
12	40514749
12	42587578
12	45641672
12	45674397
12	69384435
12	69400680
12	80716049
12	88193492
12	93787631
12	95385088
12	95779802
12	99942212
12	102762372
12	104928840
12	112539639
12	113607239
12	113700290
12	120919938
12	121336623
12	121352770
12	122326238
12	122524030
12	124584812
12	125285992
12	125694984
12	131774396
12	133724193
12	134231987
13	31397904
13	36073353
13	52121770
13	52164095
13	52199539
13	100902790
13	103352701
13	114089075
14	18910120
14	19001294
14	20362473
14	20424038
14	22555708
14	23288061
14	23293624
14	52900029
14	59156228
14	76428150
14	77012772
14	77040090
14	77066669
14	91367919
14	91453578
14	95147166
14	101543692
14	102058252
14	102678869
14	103429934
14	105086575
14	105154946
15	20493544
15	21238936
15	22402274
15	22417673
15	23233682
15	24272897
15	28905812
15	29491106
15	31145061
15	31168860
15	32072598
15	35382356
15	38112557
15	38418851
15	38637650
15	39508609
15	42115639
15	42196853
15	42250940
15	46203185
15	47845990
15	59559079
15	60953336
15	62441182
15	62852094
15	64213944
15	67609622
15	72137450
15	72224550
15	72366516
15	72387240
15	80166988
15	80255178
15	80647368
15	87591210
15	96497124
15	98525323
16	200176
16	474814
16	2642372
16	4366933
16	5116578
16	8769234
16	8888407
16	8934088
16	8961727
16	10953286
16	24998976
16	27552741
16	30349731
16	30352702
16	31386219
16	57584216
16	66088260
16	66122620
16	66336054
16	67974807
16	68430084
16	68443128
16	68468710
16	68568376
16	68646668
16	69700492
16	69809344
16	69839722
16	69890714
16	77352405
16	85306310
16	87119456
16	87617484
17	1669606
17	1686842
17	1707042
17	3884471
17	4226158
17	5117738
17	7161764
17	7764696
17	8627688
17	8699206
17	16665522
17	16706268
17	17894896
17	17964323
17	18181306
17	18200767
17	21404808
17	24060088
17	39015269
17	40744244
17	47314786
17	47814231
17	49766612
17	58777934
17	58876221
17	63232266
17	67096774
17	75101542
17	77867160
17	77872790
17	79292326
17	79680958
17	80530975
17	80577226
17	81395274
17	81434762
18	20141778
18	41965078
18	42031110
18	43075902
18	44670656
18	46183840
18	46216066
18	46225288
18	46313820
18	58457516
18	62695220
19	225814
19	1167096
19	1219509
19	2838674
19	3418180
19	4708672
19	6708250
19	6770318
19	7559108
19	7725235
19	7731303
19	7733286
19	10305336
19	11634299
19	12615422
19	13366332
19	16433416
19	16761698
19	17514084
19	18294566
19	37501068
19	37849778
19	44124957
19	47375250
19	47394598
19	47427102
19	51391183
19	51559633
19	51975194
19	53551635
19	53961914
19	54706328
19	54900988
19	54962517
19	56121046
19	57806844
19	58817098
19	58913608
19	59012782
19	59019304
19	59055577
19	59066597
19	59270058
19	59966454
19	60286184
19	60323196
19	60375632
19	60529926
19	62277302
19	62582927
19	62667634
19	62984486
19	63407366
19	63415853
19	63510694
20	2819840
20	3065978
20	4567354
20	4974768
20	17401359
20	23576616
20	23631920
20	29994796
20	31721322
20	32375014
20	32482835
20	33495792
20	34395248
20	35200738
20	35819818
20	40425754
20	41607464
20	42192470
20	42320377
20	51127722
20	54399614
20	55919357
20	60631188
20	60699051
20	61386452
20	61407536
21	4722008
21	7705367
21	17772241
21	19518528
21	24605581
21	28438138
21	28767069
21	30252338
21	32345158
22	15843748
22	16395726
22	16460212
22	18141212
22	18382662
22	18407646
22	18587286
22	27753018
22	29025042
22	29063372
22	30845282
22	34243644
22	35642112
22	36116547
22	37091720
22	37290618
22	37336416
22	37367384
22	37818958
22	38319685
22	39097588
22	39389910
22	40216458
22	40326780
22	40359111
22	44564480
22	49114316
22	49139037
22	49163444
2A	4976382
2A	10150614
2A	10462722
2A	10857027
2A	15514128
2A	27509124
2A	27563023
2A	27609522
2A	27637906
2A	27657872
2A	27674660
2A	27751006
2A	27757838
2A	27763036
2A	27780193
2A	27821608
2A	27853188
2A	28807579
2A	33671134
2A	54572636
2A	62018790
2A	70884744
2A	73845434
2A	73882500
2A	74206714
2A	76650042
2A	86727018
2A	86740123
2A	96252265
2A	96436373
2A	96787862
2B	128302414
2B	128464894
2B	147497871
2B	156347824
2B	162040441
2B	168864562
2B	195650619
2B	200358332
2B	205592701
2B	205893328
2B	221092422
2B	223318176
2B	223323208
2B	223339521
2B	223364359
2B	224657211
2B	232240967
2B	236524362
2B	237057158
2B	246608947
2B	246671424
3	4760126
3	9950363
3	9968981
3	10490604
3	14882541
3	26164680
3	39722849
3	41864152
3	42820116
3	43226484
3	43285931
3	45538802
3	45628468
3	46596737
3	46649908
3	46659098
3	46956462
3	47147623
3	47194500
3	47233838
3	48910719
3	50130642
3	50160644
3	50191436
3	50196759
3	50203913
3	51407609
3	51431356
3	52201474
3	52208860
3	52262460
3	52419750
3	52536566
3	53203149
3	53320946
3	68220921
3	104834684
3	117342508
3	124947724
3	124981878
3	132910233
3	132964696
3	142469378
3	179238995
3	183554811
3	188413473
3	197564747
3	200813948
4	1677240
4	2195122
4	2739851
4	2801588
4	3069285
4	5722212
4	21210615
4	36122870
4	38814088
4	54068598
4	54104636
4	54149194
4	54309013
4	90669416
4	105632610
4	124284673
4	141754844
4	148819108
4	154296356
4	155402110
4	158305430
4	171435451
4	186230570
4	188626936
4	189049977
5	1451908
5	14761616
5	19930032
5	26640478
5	35764819
5	38576636
5	38713493
5	49507533
5	59584252
5	74158546
5	74325844
5	74369612
5	79292145
5	117013892
5	132874646
5	133321240
5	135430500
5	135480954
5	135541360
5	140833828
5	141789736
5	141962070
5	142066995
5	143076438
5	144926060
5	157409252
5	159804876
5	162819614
5	172798474
5	176576055
5	178377780
5	178680389
5	180083202
6	357782
6	7864109
6	11190294
6	11275518
6	13413410
6	16438994
6	28584320
6	35952128
6	36195301
6	36591596
6	36675894
6	42347594
6	42356594
6	42361300
6	42707008
6	43631399
6	44822247
6	53260999
6	53866616
6	71596652
6	77884926
6	108826536
6	112239980
6	133954897
6	135313208
6	138373471
6	145448103
6	147745138
6	151056353
6	151117458
6	151437106
6	151485445
6	151599816
6	151690634
6	157022432
6	159273852
6	172257246
7	1397095
7	11221603
7	15352809
7	22388714
7	29524428
7	40490368
7	55964228
7	63159083
7	64476616
7	73065136
7	73772968
7	73796129
7	75884438
7	81152107
7	88381826
7	92681386
7	94436450
7	94451740
7	96051614
7	100457751
7	100782308
7	101000166
7	101028116
7	101045080
7	101049080
7	101073644
7	101102548
7	101165036
7	101204986
7	101242149
7	107592203
7	116452094
7	129782366
7	129861805
7	141145916
7	141843778
7	141894225
7	143722094
7	144485394
7	144597606
7	145486286
7	150143994
7	150409767
7	150544014
7	151962924
8	9207150
8	35532178
8	36604242
8	53717104
8	79766984
8	96697230
8	138853545
8	139276550
9	355166
9	3472920
9	4086596
9	6305624
9	8607226
9	13032583
9	19414566
9	36084274
9	36093842
9	36097442
9	36188398
9	36236922
9	36345988
9	38090208
9	81666270
9	91456226
9	91554154
9	91681826
9	95180436
9	96857826
9	100202246
9	115671649
9	118268930
9	125944540
9	127512859
9	127542038
9	127592329
9	127881122
9	127892545
9	128012309
9	128275494
9	132333904
9	132865504
9	133033000
9	133182982
9	133546070
9	135943453
9	136589735
9	136665586
